generation,x,prediction,slope,intercept
1,-0.9831932773109244,-0.6686944611187616,0.8280676584346616,0.14545609381279645
1,-0.9327731092436973,-0.6269431506094507,0.8280676584346616,0.14545609381279645
1,-0.8823529411764706,-0.5851918401001402,0.8280676584346616,0.14545609381279645
1,-0.8319327731092439,-0.5434405295908297,0.8280676584346616,0.14545609381279645
1,-0.7815126050420167,-0.5016892190815188,0.8280676584346616,0.14545609381279645
1,-0.73109243697479,-0.4599379085722083,0.8280676584346616,0.14545609381279645
1,-0.6806722689075628,-0.4181865980628974,0.8280676584346616,0.14545609381279645
1,-0.6302521008403361,-0.3764352875535869,0.8280676584346616,0.14545609381279645
1,-0.579831932773109,-0.334683977044276,0.8280676584346616,0.14545609381279645
1,-0.5294117647058822,-0.29293266653496547,0.8280676584346616,0.14545609381279645
1,-0.47899159663865554,-0.25118135602565494,0.8280676584346616,0.14545609381279645
1,-0.4285714285714284,-0.2094300455163441,0.8280676584346616,0.14545609381279645
1,-0.37815126050420167,-0.16767873500703356,0.8280676584346616,0.14545609381279645
1,-0.3277310924369745,-0.12592742449772265,0.8280676584346616,0.14545609381279645
1,-0.2773109243697478,-0.08417611398841213,0.8280676584346616,0.14545609381279645
1,-0.2268907563025211,-0.04242480347910163,0.8280676584346616,0.14545609381279645
1,-0.17647058823529393,-0.0006734929697907455,0.8280676584346616,0.14545609381279645
1,-0.12605042016806722,0.04107781753951978,0.8280676584346616,0.14545609381279645
1,-0.07563025210084007,0.08282912804883068,0.8280676584346616,0.14545609381279645
1,-0.025210084033613356,0.12458043855814119,0.8280676584346616,0.14545609381279645
1,0.025210084033613356,0.1663317490674517,0.8280676584346616,0.14545609381279645
1,0.07563025210084051,0.2080830595767626,0.8280676584346616,0.14545609381279645
1,0.12605042016806722,0.24983437008607312,0.8280676584346616,0.14545609381279645
1,0.17647058823529438,0.29158568059538403,0.8280676584346616,0.14545609381279645
1,0.2268907563025211,0.3333369911046945,0.8280676584346616,0.14545609381279645
1,0.2773109243697478,0.375088301614005,0.8280676584346616,0.14545609381279645
1,0.32773109243697496,0.41683961212331594,0.8280676584346616,0.14545609381279645
1,0.37815126050420167,0.45859092263262646,0.8280676584346616,0.14545609381279645
1,0.4285714285714288,0.5003422331419374,0.8280676584346616,0.14545609381279645
1,0.47899159663865554,0.5420935436512478,0.8280676584346616,0.14545609381279645
1,0.5294117647058822,0.5838448541605583,0.8280676584346616,0.14545609381279645
1,0.5798319327731094,0.6255961646698693,0.8280676584346616,0.14545609381279645
1,0.6302521008403361,0.6673474751791798,0.8280676584346616,0.14545609381279645
1,0.6806722689075633,0.7090987856884907,0.8280676584346616,0.14545609381279645
1,0.73109243697479,0.7508500961978012,0.8280676584346616,0.14545609381279645
1,0.7815126050420167,0.7926014067071117,0.8280676584346616,0.14545609381279645
1,0.8319327731092439,0.8343527172164226,0.8280676584346616,0.14545609381279645
1,0.8823529411764706,0.8761040277257331,0.8280676584346616,0.14545609381279645
1,0.9327731092436977,0.917855338235044,0.8280676584346616,0.14545609381279645
1,0.9831932773109244,0.9596066487443545,0.8280676584346616,0.14545609381279645
1,1.0336134453781511,1.001357959253665,0.8280676584346616,0.14545609381279645
1,1.0840336134453779,1.0431092697629756,0.8280676584346616,0.14545609381279645
1,1.1344537815126055,1.0848605802722868,0.8280676584346616,0.14545609381279645
1,1.1848739495798322,1.1266118907815974,0.8280676584346616,0.14545609381279645
1,1.2352941176470589,1.1683632012909078,0.8280676584346616,0.14545609381279645
1,1.2857142857142856,1.2101145118002183,0.8280676584346616,0.14545609381279645
1,1.3361344537815123,1.251865822309529,0.8280676584346616,0.14545609381279645
1,1.38655462184874,1.2936171328188402,0.8280676584346616,0.14545609381279645
1,1.4369747899159666,1.3353684433281507,0.8280676584346616,0.14545609381279645
1,1.4873949579831933,1.377119753837461,0.8280676584346616,0.14545609381279645
1,1.53781512605042,1.4188710643467717,0.8280676584346616,0.14545609381279645
1,1.5882352941176467,1.4606223748560823,0.8280676584346616,0.14545609381279645
1,1.6386554621848743,1.5023736853653935,0.8280676584346616,0.14545609381279645
1,1.689075630252101,1.544124995874704,0.8280676584346616,0.14545609381279645
1,1.7394957983193278,1.5858763063840144,0.8280676584346616,0.14545609381279645
1,1.7899159663865545,1.627627616893325,0.8280676584346616,0.14545609381279645
1,1.840336134453782,1.6693789274026363,0.8280676584346616,0.14545609381279645
1,1.8907563025210088,1.7111302379119468,0.8280676584346616,0.14545609381279645
1,1.9411764705882355,1.7528815484212572,0.8280676584346616,0.14545609381279645
1,1.9915966386554622,1.7946328589305678,0.8280676584346616,0.14545609381279645
1,2.042016806722689,1.8363841694398784,0.8280676584346616,0.14545609381279645
1,2.0924369747899165,1.8781354799491896,0.8280676584346616,0.14545609381279645
1,2.1428571428571432,1.9198867904585002,0.8280676584346616,0.14545609381279645
1,2.19327731092437,1.9616381009678105,0.8280676584346616,0.14545609381279645
1,2.2436974789915967,2.003389411477121,0.8280676584346616,0.14545609381279645
1,2.2941176470588234,2.0451407219864315,0.8280676584346616,0.14545609381279645
1,2.344537815126051,2.0868920324957427,0.8280676584346616,0.14545609381279645
1,2.3949579831932777,2.1286433430050535,0.8280676584346616,0.14545609381279645
1,2.4453781512605044,2.170394653514364,0.8280676584346616,0.14545609381279645
1,2.495798319327731,2.2121459640236747,0.8280676584346616,0.14545609381279645
1,2.546218487394958,2.253897274532985,0.8280676584346616,0.14545609381279645
1,2.5966386554621854,2.2956485850422963,0.8280676584346616,0.14545609381279645
1,2.647058823529412,2.3373998955516067,0.8280676584346616,0.14545609381279645
1,2.697478991596639,2.3791512060609175,0.8280676584346616,0.14545609381279645
1,2.7478991596638656,2.420902516570228,0.8280676584346616,0.14545609381279645
1,2.7983193277310923,2.462653827079538,0.8280676584346616,0.14545609381279645
1,2.84873949579832,2.5044051375888494,0.8280676584346616,0.14545609381279645
1,2.8991596638655466,2.54615644809816,0.8280676584346616,0.14545609381279645
1,2.9495798319327733,2.5879077586074706,0.8280676584346616,0.14545609381279645
1,3.0,2.6296590691167814,0.8280676584346616,0.14545609381279645
2,-3.0,-2.140494221069888,0.7467446637149667,0.09973977007501222
2,-2.9495798319327733,-2.1028432296220747,0.7467446637149667,0.09973977007501222
2,-2.899159663865546,-2.065192238174261,0.7467446637149667,0.09973977007501222
2,-2.8487394957983194,-2.0275412467264475,0.7467446637149667,0.09973977007501222
2,-2.7983193277310923,-1.9898902552786342,0.7467446637149667,0.09973977007501222
2,-2.7478991596638656,-1.9522392638308208,0.7467446637149667,0.09973977007501222
2,-2.697478991596639,-1.9145882723830074,0.7467446637149667,0.09973977007501222
2,-2.6470588235294117,-1.8769372809351939,0.7467446637149667,0.09973977007501222
2,-2.596638655462185,-1.8392862894873805,0.7467446637149667,0.09973977007501222
2,-2.546218487394958,-1.801635298039567,0.7467446637149667,0.09973977007501222
2,-2.495798319327731,-1.7639843065917535,0.7467446637149667,0.09973977007501222
2,-2.4453781512605044,-1.7263333151439402,0.7467446637149667,0.09973977007501222
2,-2.3949579831932772,-1.6886823236961266,0.7467446637149667,0.09973977007501222
2,-2.3445378151260505,-1.6510313322483132,0.7467446637149667,0.09973977007501222
2,-2.2941176470588234,-1.6133803408004996,0.7467446637149667,0.09973977007501222
2,-2.2436974789915967,-1.5757293493526863,0.7467446637149667,0.09973977007501222
2,-2.19327731092437,-1.538078357904873,0.7467446637149667,0.09973977007501222
2,-2.142857142857143,-1.5004273664570593,0.7467446637149667,0.09973977007501222
2,-2.092436974789916,-1.462776375009246,0.7467446637149667,0.09973977007501222
2,-2.042016806722689,-1.4251253835614324,0.7467446637149667,0.09973977007501222
2,-1.9915966386554622,-1.387474392113619,0.7467446637149667,0.09973977007501222
2,-1.9411764705882353,-1.3498234006658056,0.7467446637149667,0.09973977007501222
2,-1.8907563025210083,-1.312172409217992,0.7467446637149667,0.09973977007501222
2,-1.8403361344537814,-1.2745214177701785,0.7467446637149667,0.09973977007501222
2,-1.7899159663865545,-1.236870426322365,0.7467446637149667,0.09973977007501222
2,-1.7394957983193278,-1.1992194348745517,0.7467446637149667,0.09973977007501222
2,-1.6890756302521008,-1.1615684434267384,0.7467446637149667,0.09973977007501222
2,-1.638655462184874,-1.1239174519789248,0.7467446637149667,0.09973977007501222
2,-1.588235294117647,-1.0862664605311114,0.7467446637149667,0.09973977007501222
2,-1.53781512605042,-1.0486154690832978,0.7467446637149667,0.09973977007501222
2,-1.4873949579831933,-1.0109644776354845,0.7467446637149667,0.09973977007501222
2,-1.4369747899159664,-0.9733134861876711,0.7467446637149667,0.09973977007501222
2,-1.3865546218487395,-0.9356624947398575,0.7467446637149667,0.09973977007501222
2,-1.3361344537815125,-0.898011503292044,0.7467446637149667,0.09973977007501222
2,-1.2857142857142856,-0.8603605118442306,0.7467446637149667,0.09973977007501222
2,-1.2352941176470589,-0.8227095203964173,0.7467446637149667,0.09973977007501222
2,-1.184873949579832,-0.7850585289486038,0.7467446637149667,0.09973977007501222
2,-1.134453781512605,-0.7474075375007904,0.7467446637149667,0.09973977007501222
2,-1.084033613445378,-0.7097565460529769,0.7467446637149667,0.09973977007501222
2,-1.0336134453781511,-0.6721055546051634,0.7467446637149667,0.09973977007501222
2,-0.9831932773109244,-0.63445456315735,0.7467446637149667,0.09973977007501222
2,-0.9327731092436973,-0.5968035717095365,0.7467446637149667,0.09973977007501222
2,-0.8823529411764706,-0.5591525802617231,0.7467446637149667,0.09973977007501222
2,-0.8319327731092439,-0.5215015888139098,0.7467446637149667,0.09973977007501222
2,-0.7815126050420167,-0.48385059736609615,0.7467446637149667,0.09973977007501222
2,-0.73109243697479,-0.4461996059182828,0.7467446637149667,0.09973977007501222
2,-0.6806722689075628,-0.4085486144704692,0.7467446637149667,0.09973977007501222
2,-0.6302521008403361,-0.3708976230226559,0.7467446637149667,0.09973977007501222
2,-0.579831932773109,-0.33324663157484224,0.7467446637149667,0.09973977007501222
2,-0.5294117647058822,-0.2955956401270289,0.7467446637149667,0.09973977007501222
2,-0.47899159663865554,-0.25794464867921557,0.7467446637149667,0.09973977007501222
2,-0.4285714285714284,-0.22029365723140193,0.7467446637149667,0.09973977007501222
2,-0.37815126050420167,-0.18264266578358862,0.7467446637149667,0.09973977007501222
2,-0.3277310924369745,-0.14499167433577498,0.7467446637149667,0.09973977007501222
2,-0.2773109243697478,-0.10734068288796167,0.7467446637149667,0.09973977007501222
2,-0.2268907563025211,-0.06968969144014836,0.7467446637149667,0.09973977007501222
2,-0.17647058823529393,-0.03203869999233472,0.7467446637149667,0.09973977007501222
2,-0.12605042016806722,0.005612291455478605,0.7467446637149667,0.09973977007501222
2,-0.07563025210084007,0.043263282903292254,0.7467446637149667,0.09973977007501222
2,-0.025210084033613356,0.08091427435110557,0.7467446637149667,0.09973977007501222
2,0.025210084033613356,0.11856526579891888,0.7467446637149667,0.09973977007501222
2,0.07563025210084051,0.15621625724673252,0.7467446637149667,0.09973977007501222
2,0.12605042016806722,0.19386724869454586,0.7467446637149667,0.09973977007501222
2,0.17647058823529438,0.2315182401423595,0.7467446637149667,0.09973977007501222
2,0.2268907563025211,0.2691692315901728,0.7467446637149667,0.09973977007501222
2,0.2773109243697478,0.3068202230379861,0.7467446637149667,0.09973977007501222
2,0.32773109243697496,0.34447121448579976,0.7467446637149667,0.09973977007501222
2,0.37815126050420167,0.38212220593361307,0.7467446637149667,0.09973977007501222
2,0.4285714285714288,0.4197731973814267,0.7467446637149667,0.09973977007501222
2,0.47899159663865554,0.45742418882924,0.7467446637149667,0.09973977007501222
2,0.5294117647058822,0.49507518027705333,0.7467446637149667,0.09973977007501222
2,0.5798319327731094,0.532726171724867,0.7467446637149667,0.09973977007501222
2,0.6302521008403361,0.5703771631726804,0.7467446637149667,0.09973977007501222
2,0.6806722689075633,0.608028154620494,0.7467446637149667,0.09973977007501222
2,0.73109243697479,0.6456791460683072,0.7467446637149667,0.09973977007501222
2,0.7815126050420167,0.6833301375161206,0.7467446637149667,0.09973977007501222
2,0.8319327731092439,0.7209811289639343,0.7467446637149667,0.09973977007501222
2,0.8823529411764706,0.7586321204117475,0.7467446637149667,0.09973977007501222
2,0.9327731092436977,0.7962831118595612,0.7467446637149667,0.09973977007501222
2,0.9831932773109244,0.8339341033073745,0.7467446637149667,0.09973977007501222
2,1.0336134453781511,0.8715850947551879,0.7467446637149667,0.09973977007501222
2,1.0840336134453779,0.9092360862030011,0.7467446637149667,0.09973977007501222
2,1.1344537815126055,0.9468870776508151,0.7467446637149667,0.09973977007501222
2,1.1848739495798322,0.9845380690986284,0.7467446637149667,0.09973977007501222
2,1.2352941176470589,1.0221890605464417,0.7467446637149667,0.09973977007501222
2,1.2857142857142856,1.059840051994255,0.7467446637149667,0.09973977007501222
2,1.3361344537815123,1.0974910434420684,0.7467446637149667,0.09973977007501222
2,1.38655462184874,1.1351420348898824,0.7467446637149667,0.09973977007501222
2,1.4369747899159666,1.1727930263376958,0.7467446637149667,0.09973977007501222
2,1.4873949579831933,1.210444017785509,0.7467446637149667,0.09973977007501222
2,1.53781512605042,1.2480950092333223,0.7467446637149667,0.09973977007501222
2,1.5882352941176467,1.2857460006811356,0.7467446637149667,0.09973977007501222
2,1.6386554621848743,1.3233969921289497,0.7467446637149667,0.09973977007501222
2,1.689075630252101,1.3610479835767628,0.7467446637149667,0.09973977007501222
2,1.7394957983193278,1.3986989750245762,0.7467446637149667,0.09973977007501222
2,1.7899159663865545,1.4363499664723895,0.7467446637149667,0.09973977007501222
2,1.840336134453782,1.4740009579202036,0.7467446637149667,0.09973977007501222
2,1.8907563025210088,1.5116519493680167,0.7467446637149667,0.09973977007501222
2,1.9411764705882355,1.54930294081583,0.7467446637149667,0.09973977007501222
2,1.9915966386554622,1.5869539322636435,0.7467446637149667,0.09973977007501222
2,2.042016806722689,1.6246049237114568,0.7467446637149667,0.09973977007501222
2,2.0924369747899165,1.6622559151592708,0.7467446637149667,0.09973977007501222
2,2.1428571428571432,1.699906906607084,0.7467446637149667,0.09973977007501222
2,2.19327731092437,1.7375578980548974,0.7467446637149667,0.09973977007501222
2,2.2436974789915967,1.7752088895027107,0.7467446637149667,0.09973977007501222
2,2.2941176470588234,1.812859880950524,0.7467446637149667,0.09973977007501222
2,2.344537815126051,1.850510872398338,0.7467446637149667,0.09973977007501222
2,2.3949579831932777,1.8881618638461513,0.7467446637149667,0.09973977007501222
2,2.4453781512605044,1.9258128552939646,0.7467446637149667,0.09973977007501222
2,2.495798319327731,1.963463846741778,0.7467446637149667,0.09973977007501222
2,2.546218487394958,2.0011148381895913,0.7467446637149667,0.09973977007501222
2,2.5966386554621854,2.038765829637405,0.7467446637149667,0.09973977007501222
2,2.647058823529412,2.0764168210852185,0.7467446637149667,0.09973977007501222
2,2.697478991596639,2.114067812533032,0.7467446637149667,0.09973977007501222
2,2.7478991596638656,2.1517188039808453,0.7467446637149667,0.09973977007501222
2,2.7983193277310923,2.1893697954286586,0.7467446637149667,0.09973977007501222
2,2.84873949579832,2.2270207868764724,0.7467446637149667,0.09973977007501222
2,2.8991596638655466,2.264671778324286,0.7467446637149667,0.09973977007501222
2,2.9495798319327733,2.302322769772099,0.7467446637149667,0.09973977007501222
2,3.0,2.3399737612199125,0.7467446637149667,0.09973977007501222
3,-3.0,-1.9309364286573392,0.6619981974333247,0.05505816364263482
3,-2.9495798319327733,-1.8975583682825499,0.6619981974333247,0.05505816364263482
3,-2.899159663865546,-1.8641803079077601,0.6619981974333247,0.05505816364263482
3,-2.8487394957983194,-1.8308022475329708,0.6619981974333247,0.05505816364263482
3,-2.7983193277310923,-1.797424187158181,0.6619981974333247,0.05505816364263482
3,-2.7478991596638656,-1.7640461267833918,0.6619981974333247,0.05505816364263482
3,-2.697478991596639,-1.7306680664086025,0.6619981974333247,0.05505816364263482
3,-2.6470588235294117,-1.6972900060338127,0.6619981974333247,0.05505816364263482
3,-2.596638655462185,-1.6639119456590235,0.6619981974333247,0.05505816364263482
3,-2.546218487394958,-1.6305338852842337,0.6619981974333247,0.05505816364263482
3,-2.495798319327731,-1.5971558249094444,0.6619981974333247,0.05505816364263482
3,-2.4453781512605044,-1.5637777645346551,0.6619981974333247,0.05505816364263482
3,-2.3949579831932772,-1.5303997041598654,0.6619981974333247,0.05505816364263482
3,-2.3445378151260505,-1.497021643785076,0.6619981974333247,0.05505816364263482
3,-2.2941176470588234,-1.4636435834102863,0.6619981974333247,0.05505816364263482
3,-2.2436974789915967,-1.430265523035497,0.6619981974333247,0.05505816364263482
3,-2.19327731092437,-1.3968874626607077,0.6619981974333247,0.05505816364263482
3,-2.142857142857143,-1.363509402285918,0.6619981974333247,0.05505816364263482
3,-2.092436974789916,-1.3301313419111287,0.6619981974333247,0.05505816364263482
3,-2.042016806722689,-1.296753281536339,0.6619981974333247,0.05505816364263482
3,-1.9915966386554622,-1.2633752211615497,0.6619981974333247,0.05505816364263482
3,-1.9411764705882353,-1.2299971607867601,0.6619981974333247,0.05505816364263482
3,-1.8907563025210083,-1.1966191004119706,0.6619981974333247,0.05505816364263482
3,-1.8403361344537814,-1.163241040037181,0.6619981974333247,0.05505816364263482
3,-1.7899159663865545,-1.1298629796623916,0.6619981974333247,0.05505816364263482
3,-1.7394957983193278,-1.0964849192876023,0.6619981974333247,0.05505816364263482
3,-1.6890756302521008,-1.0631068589128128,0.6619981974333247,0.05505816364263482
3,-1.638655462184874,-1.0297287985380232,0.6619981974333247,0.05505816364263482
3,-1.588235294117647,-0.9963507381632337,0.6619981974333247,0.05505816364263482
3,-1.53781512605042,-0.9629726777884442,0.6619981974333247,0.05505816364263482
3,-1.4873949579831933,-0.9295946174136548,0.6619981974333247,0.05505816364263482
3,-1.4369747899159664,-0.8962165570388653,0.6619981974333247,0.05505816364263482
3,-1.3865546218487395,-0.8628384966640759,0.6619981974333247,0.05505816364263482
3,-1.3361344537815125,-0.8294604362892863,0.6619981974333247,0.05505816364263482
3,-1.2857142857142856,-0.7960823759144968,0.6619981974333247,0.05505816364263482
3,-1.2352941176470589,-0.7627043155397074,0.6619981974333247,0.05505816364263482
3,-1.184873949579832,-0.7293262551649179,0.6619981974333247,0.05505816364263482
3,-1.134453781512605,-0.6959481947901284,0.6619981974333247,0.05505816364263482
3,-1.084033613445378,-0.662570134415339,0.6619981974333247,0.05505816364263482
3,-1.0336134453781511,-0.6291920740405494,0.6619981974333247,0.05505816364263482
3,-0.9831932773109244,-0.59581401366576,0.6619981974333247,0.05505816364263482
3,-0.9327731092436973,-0.5624359532909704,0.6619981974333247,0.05505816364263482
3,-0.8823529411764706,-0.529057892916181,0.6619981974333247,0.05505816364263482
3,-0.8319327731092439,-0.4956798325413917,0.6619981974333247,0.05505816364263482
3,-0.7815126050420167,-0.46230177216660207,0.6619981974333247,0.05505816364263482
3,-0.73109243697479,-0.42892371179181266,0.6619981974333247,0.05505816364263482
3,-0.6806722689075628,-0.395545651417023,0.6619981974333247,0.05505816364263482
3,-0.6302521008403361,-0.36216759104223367,0.6619981974333247,0.05505816364263482
3,-0.579831932773109,-0.328789530667444,0.6619981974333247,0.05505816364263482
3,-0.5294117647058822,-0.29541147029265463,0.6619981974333247,0.05505816364263482
3,-0.47899159663865554,-0.2620334099178653,0.6619981974333247,0.05505816364263482
3,-0.4285714285714284,-0.2286553495430756,0.6619981974333247,0.05505816364263482
3,-0.37815126050420167,-0.19527728916828624,0.6619981974333247,0.05505816364263482
3,-0.3277310924369745,-0.1618992287934966,0.6619981974333247,0.05505816364263482
3,-0.2773109243697478,-0.12852116841870725,0.6619981974333247,0.05505816364263482
3,-0.2268907563025211,-0.09514310804391787,0.6619981974333247,0.05505816364263482
3,-0.17647058823529393,-0.061765047669128235,0.6619981974333247,0.05505816364263482
3,-0.12605042016806722,-0.028386987294338868,0.6619981974333247,0.05505816364263482
3,-0.07563025210084007,0.004991073080450784,0.6619981974333247,0.05505816364263482
3,-0.025210084033613356,0.03836913345524014,0.6619981974333247,0.05505816364263482
3,0.025210084033613356,0.0717471938300295,0.6619981974333247,0.05505816364263482
3,0.07563025210084051,0.10512525420481916,0.6619981974333247,0.05505816364263482
3,0.12605042016806722,0.13850331457960852,0.6619981974333247,0.05505816364263482
3,0.17647058823529438,0.17188137495439818,0.6619981974333247,0.05505816364263482
3,0.2268907563025211,0.20525943532918753,0.6619981974333247,0.05505816364263482
3,0.2773109243697478,0.2386374957039769,0.6619981974333247,0.05505816364263482
3,0.32773109243697496,0.27201555607876654,0.6619981974333247,0.05505816364263482
3,0.37815126050420167,0.3053936164535559,0.6619981974333247,0.05505816364263482
3,0.4285714285714288,0.3387716768283456,0.6619981974333247,0.05505816364263482
3,0.47899159663865554,0.37214973720313493,0.6619981974333247,0.05505816364263482
3,0.5294117647058822,0.4055277975779243,0.6619981974333247,0.05505816364263482
3,0.5798319327731094,0.4389058579527139,0.6619981974333247,0.05505816364263482
3,0.6302521008403361,0.4722839183275033,0.6619981974333247,0.05505816364263482
3,0.6806722689075633,0.5056619787022929,0.6619981974333247,0.05505816364263482
3,0.73109243697479,0.5390400390770823,0.6619981974333247,0.05505816364263482
3,0.7815126050420167,0.5724180994518717,0.6619981974333247,0.05505816364263482
3,0.8319327731092439,0.6057961598266614,0.6619981974333247,0.05505816364263482
3,0.8823529411764706,0.6391742202014506,0.6619981974333247,0.05505816364263482
3,0.9327731092436977,0.6725522805762404,0.6619981974333247,0.05505816364263482
3,0.9831932773109244,0.7059303409510297,0.6619981974333247,0.05505816364263482
3,1.0336134453781511,0.7393084013258191,0.6619981974333247,0.05505816364263482
3,1.0840336134453779,0.7726864617006084,0.6619981974333247,0.05505816364263482
3,1.1344537815126055,0.8060645220753984,0.6619981974333247,0.05505816364263482
3,1.1848739495798322,0.8394425824501878,0.6619981974333247,0.05505816364263482
3,1.2352941176470589,0.8728206428249771,0.6619981974333247,0.05505816364263482
3,1.2857142857142856,0.9061987031997665,0.6619981974333247,0.05505816364263482
3,1.3361344537815123,0.9395767635745558,0.6619981974333247,0.05505816364263482
3,1.38655462184874,0.9729548239493457,0.6619981974333247,0.05505816364263482
3,1.4369747899159666,1.006332884324135,0.6619981974333247,0.05505816364263482
3,1.4873949579831933,1.0397109446989243,0.6619981974333247,0.05505816364263482
3,1.53781512605042,1.0730890050737139,0.6619981974333247,0.05505816364263482
3,1.5882352941176467,1.1064670654485032,0.6619981974333247,0.05505816364263482
3,1.6386554621848743,1.1398451258232931,0.6619981974333247,0.05505816364263482
3,1.689075630252101,1.1732231861980824,0.6619981974333247,0.05505816364263482
3,1.7394957983193278,1.206601246572872,0.6619981974333247,0.05505816364263482
3,1.7899159663865545,1.2399793069476612,0.6619981974333247,0.05505816364263482
3,1.840336134453782,1.2733573673224512,0.6619981974333247,0.05505816364263482
3,1.8907563025210088,1.3067354276972405,0.6619981974333247,0.05505816364263482
3,1.9411764705882355,1.34011348807203,0.6619981974333247,0.05505816364263482
3,1.9915966386554622,1.3734915484468193,0.6619981974333247,0.05505816364263482
3,2.042016806722689,1.4068696088216086,0.6619981974333247,0.05505816364263482
3,2.0924369747899165,1.4402476691963986,0.6619981974333247,0.05505816364263482
3,2.1428571428571432,1.4736257295711879,0.6619981974333247,0.05505816364263482
3,2.19327731092437,1.5070037899459774,0.6619981974333247,0.05505816364263482
3,2.2436974789915967,1.5403818503207667,0.6619981974333247,0.05505816364263482
3,2.2941176470588234,1.573759910695556,0.6619981974333247,0.05505816364263482
3,2.344537815126051,1.607137971070346,0.6619981974333247,0.05505816364263482
3,2.3949579831932777,1.6405160314451352,0.6619981974333247,0.05505816364263482
3,2.4453781512605044,1.6738940918199248,0.6619981974333247,0.05505816364263482
3,2.495798319327731,1.707272152194714,0.6619981974333247,0.05505816364263482
3,2.546218487394958,1.7406502125695034,0.6619981974333247,0.05505816364263482
3,2.5966386554621854,1.7740282729442933,0.6619981974333247,0.05505816364263482
3,2.647058823529412,1.8074063333190826,0.6619981974333247,0.05505816364263482
3,2.697478991596639,1.8407843936938721,0.6619981974333247,0.05505816364263482
3,2.7478991596638656,1.8741624540686614,0.6619981974333247,0.05505816364263482
3,2.7983193277310923,1.9075405144434507,0.6619981974333247,0.05505816364263482
3,2.84873949579832,1.9409185748182407,0.6619981974333247,0.05505816364263482
3,2.8991596638655466,1.97429663519303,0.6619981974333247,0.05505816364263482
3,2.9495798319327733,2.0076746955678195,0.6619981974333247,0.05505816364263482
3,3.0,2.0410527559426086,0.6619981974333247,0.05505816364263482
4,-3.0,-1.7405788384717735,0.6123462397815178,0.09645988087278001
4,-2.9495798319327733,-1.7097042381466552,0.6123462397815178,0.09645988087278001
4,-2.899159663865546,-1.6788296378215364,0.6123462397815178,0.09645988087278001
